event_id,event_name,timestamp,session_id,user_pseudo_id,device_type,experiment_variant,query_string,results_count,zero_results_flag,latency_ms,product_id,rank_position,cart_price
EVT_b32cf68d,search_query_submitted,2026-07-09 22:50:00,SES_7b2a437f6f,USR_66532,tablet,Control_Keyword,espresso pods hazelnut,11,False,552.0,,,
EVT_076d16a0,search_result_clicked,2026-07-09 22:50:03,SES_7b2a437f6f,USR_66532,tablet,Control_Keyword,espresso pods hazelnut,11,False,,KDP_SKU_1043,3.0,
EVT_2d1a1d74,search_query_submitted,2026-07-09 23:25:00,SES_0178f6ca1d,USR_69638,tablet,Variant_B_AI_Semantic,kcup pods discount,39,False,119.0,,,
EVT_829594e2,search_query_submitted,2026-07-10 00:37:00,SES_9491ccaaff,USR_48005,desktop,Control_Keyword,kcup pods discount,3,False,376.0,,,
EVT_993339bc,search_result_clicked,2026-07-10 00:37:13,SES_9491ccaaff,USR_48005,desktop,Control_Keyword,kcup pods discount,3,False,,KDP_SKU_1004,2.0,
EVT_26ed306b,search_query_submitted,2026-07-10 01:13:00,SES_5055518c57,ANONYMOUS_GUEST,desktop,Control_Keyword,kcup pods discount,8,False,546.0,,,
EVT_9f4aad92,search_result_clicked,2026-07-10 01:13:03,SES_5055518c57,ANONYMOUS_GUEST,desktop,Control_Keyword,kcup pods discount,8,False,,KDP_SKU_1050,9.0,
EVT_28a74d72,search_query_submitted,2026-07-10 01:38:00,SES_abb09047b0,USR_33496,desktop,Variant_B_AI_Semantic,kcup pods discount,17,False,141.0,,,
EVT_44403511,search_result_clicked,2026-07-10 01:38:07,SES_abb09047b0,USR_33496,desktop,Variant_B_AI_Semantic,kcup pods discount,17,False,,KDP_SKU_1007,2.0,
EVT_fa88d91d,search_query_submitted,2026-07-10 02:14:00,SES_13b9ab4389,USR_98575,mobile,Control_Keyword,kcup pods discount,12,False,480.0,,,
EVT_b3ceade1,search_result_clicked,2026-07-10 02:14:12,SES_13b9ab4389,USR_98575,mobile,Control_Keyword,kcup pods discount,12,False,,KDP_SKU_1013,2.0,
EVT_9d85f669,search_query_submitted,2026-07-10 02:30:00,SES_28587c64c9,USR_91300,mobile,Variant_B_AI_Semantic,keurig single serve machine,18,False,134.0,,,
EVT_dca06d7e,search_result_clicked,2026-07-10 02:30:09,SES_28587c64c9,USR_91300,mobile,Variant_B_AI_Semantic,keurig single serve machine,18,False,,KDP_SKU_1003,3.0,
EVT_03a2b90b,search_to_cart_added,2026-07-10 02:30:54,SES_28587c64c9,USR_91300,mobile,Variant_B_AI_Semantic,keurig single serve machine,18,False,,KDP_SKU_1003,3.0,18.09
EVT_f77d0a28,search_query_submitted,2026-07-10 02:52:00,SES_15fc9134a6,USR_82285,mobile,Control_Keyword,caffeine free organic energy drink,0,True,384.0,,,
EVT_a712a110,search_query_submitted,2026-07-10 03:49:00,SES_49c97dc9ed,ANONYMOUS_GUEST,desktop,Variant_B_AI_Semantic,dark roast k-cup,32,False,188.0,,,
EVT_4c79f526,search_result_clicked,2026-07-10 03:49:07,SES_49c97dc9ed,ANONYMOUS_GUEST,desktop,Variant_B_AI_Semantic,dark roast k-cup,32,False,,KDP_SKU_1069,3.0,
EVT_6f0bf4ee,search_query_submitted,2026-07-10 04:08:00,SES_0c7e11710c,USR_15089,desktop,Control_Keyword,cherry vanilla soda,20,False,263.0,,,
EVT_200f2f3f,search_query_submitted,2026-07-10 05:36:00,SES_23f0d9f2af,USR_65134,mobile,Variant_B_AI_Semantic,kcup pods discount,32,False,109.0,,,
EVT_c9916fdb,search_query_submitted,2026-07-10 07:15:00,SES_3bb50be7ca,USR_85674,tablet,Variant_B_AI_Semantic,keurig single serve machine,31,False,163.0,,,
EVT_731a9b27,search_result_clicked,2026-07-10 07:15:11,SES_3bb50be7ca,USR_85674,tablet,Variant_B_AI_Semantic,keurig single serve machine,31,False,,KDP_SKU_1014,2.0,
EVT_2f5ccde3,search_query_submitted,2026-07-10 07:59:00,SES_501d104474,USR_21015,mobile,Control_Keyword,vanilla flavored coffee,2,False,213.0,,,
EVT_82712822,search_result_clicked,2026-07-10 07:59:04,SES_501d104474,USR_21015,mobile,Control_Keyword,vanilla flavored coffee,2,False,,KDP_SKU_1078,3.0,
EVT_ed114ac8,search_query_submitted,2026-07-10 08:04:00,SES_3d988efab2,USR_19329,mobile,Control_Keyword,drpepr zero,23,False,591.0,,,
EVT_c5501771,search_query_submitted,2026-07-10 08:55:00,SES_c8ebad38ac,USR_17044,mobile,Variant_B_AI_Semantic,snapple peach tea diet,27,False,122.0,,,
EVT_5449c9fd,search_result_clicked,2026-07-10 08:55:11,SES_c8ebad38ac,USR_17044,mobile,Variant_B_AI_Semantic,snapple peach tea diet,27,False,,KDP_SKU_1011,2.0,
EVT_41df37cb,search_query_submitted,2026-07-10 09:52:00,SES_7e7941f0ff,USR_70929,desktop,Variant_B_AI_Semantic,vanilla flavored coffee,33,False,190.0,,,
EVT_97037cfb,search_result_clicked,2026-07-10 09:52:12,SES_7e7941f0ff,USR_70929,desktop,Variant_B_AI_Semantic,vanilla flavored coffee,33,False,,KDP_SKU_1022,2.0,
EVT_50e6bcb8,search_query_submitted,2026-07-10 11:12:00,SES_b4f968cdd2,USR_96969,mobile,Control_Keyword,keurig single serve machine,3,False,325.0,,,
EVT_0c5d3e67,search_query_submitted,2026-07-10 11:31:00,SES_cc57eb2bf4,USR_93584,mobile,Variant_B_AI_Semantic,kcup pods discount,22,False,111.0,,,
EVT_8630bbbf,search_result_clicked,2026-07-10 11:31:03,SES_cc57eb2bf4,USR_93584,mobile,Variant_B_AI_Semantic,kcup pods discount,22,False,,KDP_SKU_1041,2.0,
EVT_738f351c,search_to_cart_added,2026-07-10 11:31:44,SES_cc57eb2bf4,USR_93584,mobile,Variant_B_AI_Semantic,kcup pods discount,22,False,,KDP_SKU_1041,2.0,36.99
EVT_7255da7a,search_query_submitted,2026-07-10 13:28:00,SES_750b7bf705,USR_75404,desktop,Control_Keyword,espresso pods hazelnut,8,False,297.0,,,
EVT_e9ff2e5b,search_query_submitted,2026-07-10 14:13:00,SES_2dbfe0eba1,USR_49926,mobile,Control_Keyword,vanilla flavored coffee,22,False,436.0,,,
EVT_522345ed,search_result_clicked,2026-07-10 14:13:05,SES_2dbfe0eba1,USR_49926,mobile,Control_Keyword,vanilla flavored coffee,22,False,,KDP_SKU_1078,9.0,
EVT_d1d6908f,search_query_submitted,2026-07-10 14:50:00,SES_2f33cedd68,ANONYMOUS_GUEST,mobile,Variant_B_AI_Semantic,cherry vanilla soda,38,False,198.0,,,
EVT_deff4c0e,search_result_clicked,2026-07-10 14:50:08,SES_2f33cedd68,ANONYMOUS_GUEST,mobile,Variant_B_AI_Semantic,cherry vanilla soda,38,False,,KDP_SKU_1069,3.0,
EVT_c5ebcdc5,search_query_submitted,2026-07-10 15:22:00,SES_286c8fa9ae,USR_25376,mobile,Control_Keyword,espresso pods hazelnut,0,True,540.0,,,
EVT_ee4e71ea,search_query_submitted,2026-07-10 16:07:00,SES_46985cd0d6,USR_28781,desktop,Control_Keyword,kcup pods discount,23,False,247.0,,,
EVT_9963fcb9,search_result_clicked,2026-07-10 16:07:04,SES_46985cd0d6,USR_28781,desktop,Control_Keyword,kcup pods discount,23,False,,KDP_SKU_1020,9.0,
EVT_cec7dfbe,search_to_cart_added,2026-07-10 16:07:11,SES_46985cd0d6,USR_28781,desktop,Control_Keyword,kcup pods discount,23,False,,KDP_SKU_1020,9.0,6.28
EVT_b738d680,search_query_submitted,2026-07-10 16:15:00,SES_b935562ea6,USR_40182,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,29,False,176.0,,,
EVT_a7f25d58,search_query_submitted,2026-07-10 16:46:00,SES_12d41cd141,USR_68926,mobile,Control_Keyword,dark roast k-cup,24,False,289.0,,,
EVT_e727106d,search_query_submitted,2026-07-10 16:48:00,SES_a5bf14de7d,USR_47808,desktop,Control_Keyword,snapple peach tea diet,12,False,304.0,,,
EVT_af206384,search_query_submitted,2026-07-10 18:19:00,SES_1651653d14,USR_74853,tablet,Variant_B_AI_Semantic,cherry vanilla soda,45,False,89.0,,,
EVT_026bcc51,search_result_clicked,2026-07-10 18:19:09,SES_1651653d14,USR_74853,tablet,Variant_B_AI_Semantic,cherry vanilla soda,45,False,,KDP_SKU_1007,1.0,
EVT_364825a7,search_to_cart_added,2026-07-10 18:19:41,SES_1651653d14,USR_74853,tablet,Variant_B_AI_Semantic,cherry vanilla soda,45,False,,KDP_SKU_1007,1.0,45.25
EVT_5ace8b4e,search_query_submitted,2026-07-10 18:57:00,SES_437c055229,USR_64289,tablet,Variant_B_AI_Semantic,drpepr zero,13,False,116.0,,,
EVT_36114840,search_query_submitted,2026-07-10 20:09:00,SES_98ed26b386,USR_34662,tablet,Control_Keyword,kcup pods discount,8,False,425.0,,,
EVT_c8865b63,search_result_clicked,2026-07-10 20:09:06,SES_98ed26b386,USR_34662,tablet,Control_Keyword,kcup pods discount,8,False,,KDP_SKU_1052,1.0,
EVT_e5557446,search_query_submitted,2026-07-10 22:10:00,SES_dd55ba4787,USR_28264,desktop,Variant_B_AI_Semantic,kcup pods discount,34,False,142.0,,,
EVT_91d3cb24,search_result_clicked,2026-07-10 22:10:04,SES_dd55ba4787,USR_28264,desktop,Variant_B_AI_Semantic,kcup pods discount,34,False,,KDP_SKU_1010,1.0,
EVT_aa98172d,search_query_submitted,2026-07-10 22:32:00,SES_96fcfd5f1b,USR_18002,desktop,Variant_B_AI_Semantic,drpepr zero,10,False,104.0,,,
EVT_5a9f8da8,search_result_clicked,2026-07-10 22:32:11,SES_96fcfd5f1b,USR_18002,desktop,Variant_B_AI_Semantic,drpepr zero,10,False,,KDP_SKU_1045,3.0,
EVT_4ec542cd,search_query_submitted,2026-07-11 00:49:00,SES_6f6ffc849e,USR_11220,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,12,False,217.0,,,
EVT_b08f4b32,search_result_clicked,2026-07-11 00:49:04,SES_6f6ffc849e,USR_11220,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,12,False,,KDP_SKU_1027,2.0,
EVT_fed163e2,search_query_submitted,2026-07-11 02:14:00,SES_c77d2350dc,USR_96413,desktop,Variant_B_AI_Semantic,caffeine free organic energy drink,18,False,105.0,,,
EVT_c4f7c1b3,search_query_submitted,2026-07-11 02:51:00,SES_8f589ea477,USR_24996,tablet,Control_Keyword,kcup pods discount,25,False,623.0,,,
EVT_5aa6ad61,search_query_submitted,2026-07-11 03:28:00,SES_5511d70bd5,USR_63636,tablet,Variant_B_AI_Semantic,espresso pods hazelnut,0,True,180.0,,,
EVT_f58df43f,search_query_submitted,2026-07-11 04:24:00,SES_e4731ef196,USR_82450,desktop,Control_Keyword,cherry vanilla soda,18,False,430.0,,,
EVT_69ae79fd,search_query_submitted,2026-07-11 04:49:00,SES_6459029eae,USR_13106,desktop,Control_Keyword,drpepr zero,23,False,637.0,,,
EVT_6c78a4e6,search_query_submitted,2026-07-11 05:18:00,SES_b5ef05a26d,USR_30700,tablet,Variant_B_AI_Semantic,kcup pods discount,26,False,97.0,,,
EVT_21abd319,search_result_clicked,2026-07-11 05:18:04,SES_b5ef05a26d,USR_30700,tablet,Variant_B_AI_Semantic,kcup pods discount,26,False,,KDP_SKU_1053,3.0,
EVT_6b4e1330,search_query_submitted,2026-07-11 06:20:00,SES_239a33c363,USR_94245,mobile,Variant_B_AI_Semantic,snapple peach tea diet,37,False,144.0,,,
EVT_5b57100f,search_result_clicked,2026-07-11 06:20:09,SES_239a33c363,USR_94245,mobile,Variant_B_AI_Semantic,snapple peach tea diet,37,False,,KDP_SKU_1057,3.0,
EVT_96cec9be,search_query_submitted,2026-07-11 07:06:00,SES_b54c38d1b6,USR_61814,mobile,Variant_B_AI_Semantic,snapple peach tea diet,17,False,155.0,,,
EVT_0f058d85,search_result_clicked,2026-07-11 07:06:07,SES_b54c38d1b6,USR_61814,mobile,Variant_B_AI_Semantic,snapple peach tea diet,17,False,,KDP_SKU_1067,3.0,
EVT_31b82979,search_to_cart_added,2026-07-11 07:06:14,SES_b54c38d1b6,USR_61814,mobile,Variant_B_AI_Semantic,snapple peach tea diet,17,False,,KDP_SKU_1067,3.0,16.07
EVT_d5f18b3e,search_query_submitted,2026-07-11 07:12:00,SES_8d1f4d0612,USR_89482,mobile,Control_Keyword,espresso pods hazelnut,0,True,360.0,,,
EVT_1e45194a,search_query_submitted,2026-07-11 08:02:00,SES_bcc668a7d5,USR_57826,desktop,Variant_B_AI_Semantic,dark roast k-cup,28,False,115.0,,,
EVT_2d448b46,search_result_clicked,2026-07-11 08:02:06,SES_bcc668a7d5,USR_57826,desktop,Variant_B_AI_Semantic,dark roast k-cup,28,False,,KDP_SKU_1051,2.0,
EVT_95506dea,search_query_submitted,2026-07-11 08:10:00,SES_6d92575a74,USR_91293,mobile,Control_Keyword,cherry vanilla soda,14,False,231.0,,,
EVT_022b560a,search_query_submitted,2026-07-11 08:39:00,SES_10c3304c50,USR_69695,tablet,Control_Keyword,kcup pods discount,10,False,335.0,,,
EVT_959d76b5,search_result_clicked,2026-07-11 08:39:05,SES_10c3304c50,USR_69695,tablet,Control_Keyword,kcup pods discount,10,False,,KDP_SKU_1021,2.0,
EVT_25a49138,search_to_cart_added,2026-07-11 08:39:44,SES_10c3304c50,USR_69695,tablet,Control_Keyword,kcup pods discount,10,False,,KDP_SKU_1021,2.0,41.45
EVT_1d9a490e,search_query_submitted,2026-07-11 09:57:00,SES_aca80fbb33,USR_51462,desktop,Control_Keyword,dark roast k-cup,12,False,306.0,,,
EVT_b7c54908,search_query_submitted,2026-07-11 10:00:00,SES_04f95efdb5,USR_87184,desktop,Variant_B_AI_Semantic,cherry vanilla soda,27,False,166.0,,,
EVT_ba648cfb,search_result_clicked,2026-07-11 10:00:13,SES_04f95efdb5,USR_87184,desktop,Variant_B_AI_Semantic,cherry vanilla soda,27,False,,KDP_SKU_1014,3.0,
EVT_dd9e189b,search_to_cart_added,2026-07-11 10:00:50,SES_04f95efdb5,USR_87184,desktop,Variant_B_AI_Semantic,cherry vanilla soda,27,False,,KDP_SKU_1014,3.0,14.74
EVT_ed817347,search_query_submitted,2026-07-11 10:21:00,SES_31745c3102,USR_88087,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,8,False,156.0,,,
EVT_76b9079c,search_result_clicked,2026-07-11 10:21:07,SES_31745c3102,USR_88087,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,8,False,,KDP_SKU_1006,3.0,
EVT_f3b66b20,search_query_submitted,2026-07-11 10:55:00,SES_0f57433d32,USR_66113,desktop,Control_Keyword,espresso pods hazelnut,0,True,476.0,,,
EVT_cd770ff9,search_query_submitted,2026-07-11 11:37:00,SES_03155447bd,USR_23801,desktop,Variant_B_AI_Semantic,drpepr zero,33,False,98.0,,,
EVT_e0dc9673,search_result_clicked,2026-07-11 11:37:08,SES_03155447bd,USR_23801,desktop,Variant_B_AI_Semantic,drpepr zero,33,False,,KDP_SKU_1020,1.0,
EVT_514d9bdf,search_query_submitted,2026-07-11 12:10:00,SES_3237cd8678,ANONYMOUS_GUEST,desktop,Variant_B_AI_Semantic,kcup pods discount,39,False,114.0,,,
EVT_d780f316,search_result_clicked,2026-07-11 12:10:07,SES_3237cd8678,ANONYMOUS_GUEST,desktop,Variant_B_AI_Semantic,kcup pods discount,39,False,,KDP_SKU_1039,1.0,
EVT_43a87484,search_query_submitted,2026-07-11 12:27:00,SES_4136374e54,USR_97225,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,0,True,165.0,,,
EVT_86948671,search_query_submitted,2026-07-11 12:35:00,SES_a1814ef46a,USR_70810,tablet,Variant_B_AI_Semantic,cherry vanilla soda,8,False,175.0,,,
EVT_80a436b7,search_result_clicked,2026-07-11 12:35:07,SES_a1814ef46a,USR_70810,tablet,Variant_B_AI_Semantic,cherry vanilla soda,8,False,,KDP_SKU_1016,3.0,
EVT_d7352d78,search_to_cart_added,2026-07-11 12:35:38,SES_a1814ef46a,USR_70810,tablet,Variant_B_AI_Semantic,cherry vanilla soda,8,False,,KDP_SKU_1016,3.0,29.97
EVT_9b5d99a2,search_query_submitted,2026-07-11 13:41:00,SES_ccaa04e05d,USR_11520,desktop,Variant_B_AI_Semantic,vanilla flavored coffee,39,False,210.0,,,
EVT_d10824cc,search_query_submitted,2026-07-11 14:14:00,SES_432d981ab1,USR_86037,tablet,Control_Keyword,espresso pods hazelnut,0,True,569.0,,,
EVT_90539d83,search_query_submitted,2026-07-11 14:41:00,SES_ab61873272,ANONYMOUS_GUEST,mobile,Control_Keyword,drpepr zero,9,False,536.0,,,
EVT_349d85de,search_query_submitted,2026-07-11 16:24:00,SES_0d46a48b53,USR_60096,tablet,Control_Keyword,drpepr zero,22,False,531.0,,,
EVT_3fa8a992,search_query_submitted,2026-07-11 16:32:00,SES_a831227a2b,USR_33704,mobile,Control_Keyword,cherry vanilla soda,8,False,443.0,,,
EVT_17b1c61d,search_query_submitted,2026-07-11 20:49:00,SES_abe4fb427e,USR_74491,desktop,Control_Keyword,dr pepper zero sugar 12oz,4,False,202.0,,,
EVT_0ffbfdc3,search_result_clicked,2026-07-11 20:49:10,SES_abe4fb427e,USR_74491,desktop,Control_Keyword,dr pepper zero sugar 12oz,4,False,,KDP_SKU_1040,6.0,
EVT_de9a6dea,search_query_submitted,2026-07-11 21:33:00,SES_9912e59801,USR_20279,mobile,Control_Keyword,dark roast k-cup,5,False,403.0,,,
EVT_5e80d112,search_result_clicked,2026-07-11 21:33:12,SES_9912e59801,USR_20279,mobile,Control_Keyword,dark roast k-cup,5,False,,KDP_SKU_1033,10.0,
EVT_ffc48bd1,search_query_submitted,2026-07-11 22:53:00,SES_33ac29d156,USR_88732,mobile,Variant_B_AI_Semantic,cherry vanilla soda,32,False,191.0,,,
EVT_164b0edb,search_result_clicked,2026-07-11 22:53:04,SES_33ac29d156,USR_88732,mobile,Variant_B_AI_Semantic,cherry vanilla soda,32,False,,KDP_SKU_1003,1.0,
EVT_dd4e0c95,search_to_cart_added,2026-07-11 22:53:46,SES_33ac29d156,USR_88732,mobile,Variant_B_AI_Semantic,cherry vanilla soda,32,False,,KDP_SKU_1003,1.0,18.09
EVT_fc2056a8,search_query_submitted,2026-07-11 23:06:00,SES_161fdca805,USR_52229,mobile,Variant_B_AI_Semantic,dark roast k-cup,28,False,193.0,,,
EVT_8389844b,search_result_clicked,2026-07-11 23:06:15,SES_161fdca805,USR_52229,mobile,Variant_B_AI_Semantic,dark roast k-cup,28,False,,KDP_SKU_1053,3.0,
EVT_dafd2bab,search_to_cart_added,2026-07-11 23:06:47,SES_161fdca805,USR_52229,mobile,Variant_B_AI_Semantic,dark roast k-cup,28,False,,KDP_SKU_1053,3.0,17.74
EVT_2dc0f8dd,search_query_submitted,2026-07-11 23:13:00,SES_4ca7532c79,USR_31967,mobile,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,38,False,216.0,,,
EVT_7e1703ef,search_query_submitted,2026-07-12 01:42:00,SES_58bce9b4cf,USR_21829,desktop,Variant_B_AI_Semantic,snapple peach tea diet,29,False,179.0,,,
EVT_2ecc6e06,search_result_clicked,2026-07-12 01:42:05,SES_58bce9b4cf,USR_21829,desktop,Variant_B_AI_Semantic,snapple peach tea diet,29,False,,KDP_SKU_1020,1.0,
EVT_599186e7,search_to_cart_added,2026-07-12 01:42:27,SES_58bce9b4cf,USR_21829,desktop,Variant_B_AI_Semantic,snapple peach tea diet,29,False,,KDP_SKU_1020,1.0,6.28
EVT_88858334,search_query_submitted,2026-07-12 01:46:00,SES_c7c17bf0a0,USR_14081,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,0,True,97.0,,,
EVT_b13659ba,search_query_submitted,2026-07-12 02:35:00,SES_641becd650,USR_72072,mobile,Variant_B_AI_Semantic,dark roast k-cup,29,False,213.0,,,
EVT_03653c00,search_query_submitted,2026-07-12 03:26:00,SES_18ae74c635,USR_31697,desktop,Control_Keyword,cherry vanilla soda,13,False,526.0,,,
EVT_1aa1d117,search_query_submitted,2026-07-12 06:11:00,SES_d4606cda70,USR_50991,tablet,Control_Keyword,vanilla flavored coffee,4,False,553.0,,,
EVT_3a28d752,search_result_clicked,2026-07-12 06:11:04,SES_d4606cda70,USR_50991,tablet,Control_Keyword,vanilla flavored coffee,4,False,,KDP_SKU_1048,1.0,
EVT_c55075b6,search_query_submitted,2026-07-12 06:42:00,SES_7d71edec11,USR_64171,tablet,Control_Keyword,vanilla flavored coffee,18,False,450.0,,,
EVT_cf3e9f9c,search_query_submitted,2026-07-12 08:21:00,SES_3b01048f1f,ANONYMOUS_GUEST,mobile,Control_Keyword,caffeine free organic energy drink,0,True,335.0,,,
EVT_1229de57,search_query_submitted,2026-07-12 09:00:00,SES_5d7269a5fe,USR_68361,mobile,Control_Keyword,dark roast k-cup,16,False,479.0,,,
EVT_97561e38,search_query_submitted,2026-07-12 09:28:00,SES_ec188b5064,USR_99831,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,15,False,93.0,,,
EVT_0016223f,search_query_submitted,2026-07-12 10:21:00,SES_afa9a4eed5,USR_87656,desktop,Variant_B_AI_Semantic,vanilla flavored coffee,25,False,195.0,,,
EVT_6f9b2059,search_result_clicked,2026-07-12 10:21:09,SES_afa9a4eed5,USR_87656,desktop,Variant_B_AI_Semantic,vanilla flavored coffee,25,False,,KDP_SKU_1053,3.0,
EVT_c99e2c9a,search_to_cart_added,2026-07-12 10:21:45,SES_afa9a4eed5,USR_87656,desktop,Variant_B_AI_Semantic,vanilla flavored coffee,25,False,,KDP_SKU_1053,3.0,17.74
EVT_569575f3,search_query_submitted,2026-07-12 10:45:00,SES_cd5cb18bda,USR_10955,tablet,Control_Keyword,kcup pods discount,25,False,356.0,,,
EVT_116f361d,search_query_submitted,2026-07-12 11:24:00,SES_a9b8ed2525,USR_15593,tablet,Control_Keyword,dark roast k-cup,25,False,584.0,,,
EVT_05bd0d35,search_query_submitted,2026-07-12 11:26:00,SES_0af5244ddc,USR_40784,desktop,Control_Keyword,espresso pods hazelnut,0,True,203.0,,,
EVT_df975d0a,search_query_submitted,2026-07-12 11:52:00,SES_c0994a4234,USR_41420,desktop,Control_Keyword,dr pepper zero sugar 12oz,8,False,454.0,,,
EVT_f02e7c23,search_query_submitted,2026-07-12 12:23:00,SES_c3af33056e,USR_15047,mobile,Control_Keyword,caffeine free organic energy drink,0,True,201.0,,,
EVT_373bc55d,search_query_submitted,2026-07-12 12:27:00,SES_12e2b72b18,USR_68459,desktop,Control_Keyword,drpepr zero,21,False,495.0,,,
EVT_98a4645a,search_result_clicked,2026-07-12 12:27:10,SES_12e2b72b18,USR_68459,desktop,Control_Keyword,drpepr zero,21,False,,KDP_SKU_1068,9.0,
EVT_f88888b1,search_to_cart_added,2026-07-12 12:27:32,SES_12e2b72b18,USR_68459,desktop,Control_Keyword,drpepr zero,21,False,,KDP_SKU_1068,9.0,7.4
EVT_00c1c7a8,search_query_submitted,2026-07-12 14:13:00,SES_8d4db15794,USR_34434,mobile,Variant_B_AI_Semantic,kcup pods discount,9,False,90.0,,,
EVT_5ca27225,search_query_submitted,2026-07-12 14:13:00,SES_1b7e0fa7eb,USR_44400,desktop,Control_Keyword,cherry vanilla soda,11,False,297.0,,,
EVT_dd6f965d,search_result_clicked,2026-07-12 14:13:05,SES_1b7e0fa7eb,USR_44400,desktop,Control_Keyword,cherry vanilla soda,11,False,,KDP_SKU_1069,3.0,
EVT_0d7916c8,search_result_clicked,2026-07-12 14:13:09,SES_8d4db15794,USR_34434,mobile,Variant_B_AI_Semantic,kcup pods discount,9,False,,KDP_SKU_1069,2.0,
EVT_fdc1c7e8,search_query_submitted,2026-07-12 14:23:00,SES_02a4fa13f6,USR_26631,desktop,Control_Keyword,espresso pods hazelnut,0,True,344.0,,,
EVT_caeebe64,search_query_submitted,2026-07-12 15:10:00,SES_430bcdd92b,USR_14635,tablet,Control_Keyword,cherry vanilla soda,9,False,344.0,,,
EVT_0e63f2a9,search_query_submitted,2026-07-12 15:30:00,SES_c040d36591,USR_78039,tablet,Control_Keyword,drpepr zero,5,False,401.0,,,
EVT_a5cbbf69,search_query_submitted,2026-07-12 16:48:00,SES_d79511d75a,USR_65407,desktop,Variant_B_AI_Semantic,snapple peach tea diet,15,False,166.0,,,
EVT_38669795,search_query_submitted,2026-07-12 17:04:00,SES_fdcf73df6d,USR_75916,desktop,Control_Keyword,espresso pods hazelnut,0,True,250.0,,,
EVT_fa6ed9ad,search_query_submitted,2026-07-12 17:49:00,SES_57810934e4,USR_81939,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,26,False,97.0,,,
EVT_555c5a24,search_result_clicked,2026-07-12 17:49:08,SES_57810934e4,USR_81939,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,26,False,,KDP_SKU_1073,2.0,
EVT_f392041d,search_to_cart_added,2026-07-12 17:49:28,SES_57810934e4,USR_81939,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,26,False,,KDP_SKU_1073,2.0,44.55
